Review,Rating
"tempatnya yang sangat jauh dari kota denpasar tidak menyurutkan para wisatawan manca maupun domestik yang ingin melihat pantai ini. dengan jalanan yang cukup menantang membuat wisatawan semakin tertarik datang ke pantai ini apalagi dengan pemandangan paralayang yang bisa kita liat langsung dengan menengok ke atas langit para pecinta paralayang terlihat begitu indah di pantai pandawa, pandawa memang surganya pantai yang ada di bali",Bagus
"Pantai pandawa adalah pantai yang sedang naik daun kunjunganannya. karena masih belum terlalu ramai dan belum banyak yang mengetahuinya. pantai dengan pasir putih yang menawan, tingkat kejernihan airnya juga cukup baik.",Bagus
"Saya dan keluarga nyampe Pantai Pandawa sekitaran jam 11 siang, airnya jernih dan ombaknya agak jauh dari bibir pantai jadi aman buat anak-anak main di pantai. Pasirnya juga bagus, anak-anak pasti senang main pasir. orang dewasa bisa bersantai dengan menyewa payung sambil menikmati pemandangan pantai. Ada canoe juga yang bisa di sewa untuk menyisiri pantai..Makanan yang banyak dijual di warung saya lihat adajagung bakar dan Rujak. Ada mie instan cup dan air kelapa muda juga.. untuk yang memang mau makan berat juga ada banyak tersedia warung makan..saya disana 3 jam bermain..",Bagus
Saya sangat suka dengan ukiran patung-patung Pandawa Lima di sepanjang pantai.Memberikan pemandangan yang sangat unik.,Bagus
"kesini pas siang-siang, air nya jernih banget, dengan angin yang lumayang kencang. air nya tenang, tidak terlalu besar ombaknya, pasirnya juga bersih, pas untuk santai-santai dan berjemur",Bagus
"Pantai Pendawa menjadi tempat tujuan wisata pantai baru di Bali, pantai ini sekarang masih dalam pembangunan akses jalan dan terdapat patung pandawa beserta Ibu Kunti di dalam tebing. Saat saya berkunjung ke Pantai Pendawa, masih didominasi oleh wisatawan lokal.Disini juga terdapat permainan air seperti kano",Bagus
"Pantai ini memiliki garis panjang pasir putih. Restoran-restoran kecil di sepanjang pantainya memberikan tawaran makanan dan minuman yang beragam. Berperahu di tempat ini dapat dilakukan dengan menyewa perahu. Dari akses masuk ke sebelah kanan, terdapat pantai yang indah. Bukit hijau di sekelilingnya menjadikan tempat ini seperti sebuah surga yang tersembunyi dan ditemukan melalui penggalian. Dinding batu yang tercipta dari pengerukan untuk membuat jalan tidak ditinggalkan lengang begitu saja tetapi dipahati dan ditempatkan dengan patung-patung dari kisah mahabrata. Namanya Pandawa memang secara harafiah menghantar kita kepada sekelompok idola dalam kisah tersebut.",Bagus
"Sangat jauh dari daerah kuta.. namun jika kesni tdk akan mengecewakan, saya kesni bersma keluarga dan bermain perahu utk mengelilingi pantai, rasanya sngt menyengkan dan harga yg ckup murah.",Bagus
Pandawa adalah salah satu tokoh pewayangan Mahabarata. Dan hanya di pantai ini terdapat patung tokoh pandawa yang diukir di tebing pantai. Tebing buatan berwarna hitam semakin menambah ke-eksotisan pantai ini. Supeeeer sekali,Bagus
Kawasan pantai ini cukup baru dikembangkan dan populer. Banyak wisatawan lokal di tempat ini. Pada dinding tebing menuju pantai ini dibuat pahatan dari pandawa. Pantainya landai dan berpasir putih. Ombaknya kecil sehingga cocok untuk bermain di air. ,Bagus
Pantai yang besar dan luasss sekali... Sangat bagus dan keren... Banyak jagung bakar juga.. Area jauh namun terbayarkan,Bagus
"Pantainya bersih, cantik sekali pemandangannya. Pasirnya bersih, benar-benar menakjubkan. I love Pantai Pendawa very much.. Hope i can visit Pantai pendawa again somedays..",Bagus
"Pantai Pandawa berjarak sekitar 20 menit dari kawasan BTDC Nusa Dua. Pantai ini ramai dikunjungi wisatawan untuk berjemur, berenang maupun mandi. Pantai ini juga dilengkapi dengan kios-kios makanan di pinggir pantai, seperti nasi campur, jagung, bakso, dll. Di pantai ini Anda juga dapat menyewa kano dan menikmati permainan kano di tengah birunya air pantai. Anda dapat juga menyewa tempat duduk / sunbed dan payung untuk bersantai menikmati pantai ini.",Bagus
"pantai ini saya dengar masih tergolong baru dibuka beberapa tahun dan memang kondisi nya masih bagus, warna airnya terlihat biru, kalau kesini paling menikmati suasana pantai, berenang dan juga bermain naik kano di dekat pinggir pantai karena di pantai ini ombak air lautnya termasuk kuat",Bagus
"Kawasan pantai yang menakjubkan. Walaupun masih dalam proses pengembangan fasilitas wisata namun pantai ini sudah menunjukkan potensi keindahan pantainya. Seperti pantai lain di Bali, Pantai Pendawa berpasir putih dengan garis pantai yang cukup panjang.Hal yang mungkin lain dari kawasan pantai lainnya di Bali adalah letak pantai pendawa yang berada di balik area bukit berbatu sehingga para pengunjung bisa melihat indahnya pantai tersebut dari ketinggian sebelum tiba di lokasi.Lokasi yang direkomendasikan untuk para traveller yang ingin melihat panati yang masih belum ramai pengunjung....;)",Bagus
"Pantai ini sangat recommended untuk yg merindukan pantai yg bersih dengan pemandangan yg indah,selain itu sembelit memasuki Kawasan pantai anda akan melewati tebing yg terbelah menjadi dua sebagai jalan utamanya",Bagus
"Pagi hari saat yang tepat mengunjungi pantai ini karena masih belum banyak pengunjung. Khas dengan tebing kapurnya..pantainya bersih, biru..",Bagus
"Satu hal yang paling saya suka adalah jalan/akses masuk ke pantai ini. Jalanan yang berkelok dan tebing di kanan/kiri jalan membuat betah. Namun entah mengapa, masih amat sangat jarang ditemui wisatawan manca negara yg berkunjung ke pantai ini. Mungkin ini menjadi PR bagi pemda setempat.",Bagus
"hari ke 2 saya mengunjungi pantai pandawa. lokasi nya sekitar 30 menit dari kuta tempat kami menginap. tiket masuknya per orang 4rb dan motor 2rb, jadi kami dikenakan biaya 10rb untuk bisa masuk ke pantai pandawa. pemandangan bisa dilihat dari tebing, dan sebelum menuju ke pantainya terdapat banyak patung patung seperti patung bima, dan masih banyak lagi. tapi berhati-hatilah dengan barang bawaan anda saat parkir dilokasi ini. karna tempat minum yang saya simpan di motor hilang. entah kemana. saya kira hanya tempat minum saja ga bakalan ada yang ngambil, ternyata saya kehilangan tempat minumnya itu :( tau gitu saya bawa-bawa saja. nyesel sih tapi ya sudah lah. maka lebih berhati-hati lah. jangan kan yang berharga, tempat minum saja yang mungkin tidak seberapa bisa hilang. tetap berhati-hatilah dimana pun kalian berada. ",Bagus
Pantai Pandawa saat ini sudah sangat ramai di kunjungi oleh wisatawan.. yang paling Indah di pantai pandawa adalah pada saat perjalanan banyak patung2 pandawa 5 dan kita bisa berfoto di tulisan Pantai Pandawa,Bagus
sangat suka dengan pantai ini karena bisa bermain kano bersama anak-anak karena lautnya yang dangkal sehingga aman utk anak-anak bermain selain itu pemandangannya juga sungguh indah.,Bagus
"ini pantai yang pasti saya kunjungi apa bila ke Bali,jalan masuk ke pantai, bukit yang di belah, untuk akses ke pantai, membuat perjalanan menuju pantai sangat indah,pantai nya bersih, laut nya tenang, buat yang ingin bermain ombak, tidak di sarankan kesini,ada penyewaan kano, yang bisa di mainkan sepuasnya,dengan membayar IDR 50.000 , untuk penyewaan bangku dan payung, di kenakan biaya IDR 50.000,pantai ini salah satu tujuan karyawaisata anak sekolah, jadi hindari musim karyawisata anak sekolah, karna pantai akan penuh dengan anak-anak sekolah dari berbagi macam daerah.",Bagus
"pantai baru yang sangat biru dan bersih, pasir pantai yang putih, sangat menakjubkan, semua nya sangat indah di pandang di mata. ingin rasanya lama-lama disini",Bagus
"Salah satu alasan saya untuk mengunjungi pantai pandawa adalah karena viewnya yang keren, view tebing dan view pantai. Berlokasi di ujung selatan pulau Bali, sekitar kurang lebih 30 menit dari Kuta. Tapi sayang, sekarang mulai crowded.",Bagus
Salah satu pantai dengang pasir putih dan air yang tenang bisa untuk berenang maupun berkano bersama keluarga maupun pasangan.,Bagus
"pantai yang indah dengan ornamen wayang pandawa lima yang berada di sepanjang garis panta,disarankan ke pantai saat pagi menjelang dan saat laut sedang tidak surut",Bagus
"Jalan menuju pantai merupakan keajaiban dunia dimana bukit batu dibelah untuk dibuat jalan aspal, pemandangan dari atas bukit sangat indah, di dinding batu dibuat patung tokoh2 pewayangan cocok buat yang suka narsis, air laut jernih dan ombak tidak besar .bersantai sebaiknya sore hari agar matahari tidak menyengat apalagi kalo disertai minum kelapa muda yang banyak dijual penduduk setempat.",Bagus
"Pantai pandawa sering dikenal sebagai pantai kutuh kadang juga dikenal pantai rahasia karena letaknya dibelakang tebing. pantai ini sangat indah , selain tebing anda juga dapat melihat patung-patung lima pewagangan pandawa. saya sangat senang kesini karena indahnya pandai ini membuatku terpesona",Bagus
"pantai pandawa terletak di selatan pulau bali, pantai ini memilki keindahan pantai yg belum banyak orang ketahui sebelumnya dan karna belum banyak orang tau nih guys kamu bisa dateng kesini tanpa di pungut biaya sepeserpun karna mungkin belum ada pengelolanya dan perlu kalian tau juga kalo tempat ini biasanya sering di pakai untuk poto pra wedding bagi para turis, nah untuk kalian yg mau kesini lebih baik siap kan kamera dan pakaian ala prawed kalian, biar ga kalah sama turis2 asing.",Bagus
"pantai yang masih asli dan tidak terlalu penuh pengunjung, foto-foto di pantai pandawa juga keren banget",Bagus
"Saya datang ke Pantai Pandawa pada hari senin sekitar pukul 15.30 dengan mengendarai sepeda motor dan panas matahari pun masih sangat terik. Pantai pandawa dapat di tempuh dengan waktu sekitar 40menit dari Pantai Kuta, Pantai ini banyak sekali dikunjungi wisatawan domestik maupun mancanegara . Banyak rombongan sekolah yang mengunjungi pantai ini dengan menggunakan bus besar, Di Pantai anda dapat melakukan aktivitas seperti berenang, berjemur ataupun bermain kano.",Bagus
"Jangan lewatkan ke pantai pandawa kalo ke bali, pantainya bagus dan bersih, cocok buat liburan bersama dengan keluarga",Bagus
"Saya kesini bulan september 2015. Pantai ini cukup unik dengan jalannya yg membelah batuan dan di dekat pantai rersebut ada patung pandawa yang cukup besar. Pantainya masih bersih dan nyaman. Cocok untuk foto foto, berjemur dan berenang. Kalau kesini mendingan pas low season karna bakalan sepi. Kalo high season banyak sekali pengunjung baik mancanegara maupun domestik.",Bagus
"Pantai Pandawa merupakan salah satu wisata pantai di Bali yang terbaru, saat kita akan tiba disana akan disuguhi pemandangan tebing kapur yang dibelah untuk akses menuju kesana. sebelum tiba disana kita juga disuguhi patung pandawa lima di sisi tebing",Bagus
"Pantai Pandawa, jangan lupa kunjungi juga pantai ini bila anda ke bali, di beri nama pantai pandawa karean di pantai tersebut terdapat patung pandwa, pantainya masih jernih asri putih dan keren dah pokoknya",Bagus
"dilihat dari atas bukit.. kereeen banget tuh pemandangan.. kami duduk di pantai indahnya laut dengan deburan ombak yang membuih putih. kami naik perahu. keliling pantai tentunya dilengkapi dengan rompi pengaman terus mendayung mengikuti alunan obak, selesai itu kamii bersih bersih dan toiletnya pun bersih waktu kami mandi untuk menghilangkan pasir putihnya selesai sudah kami duduk di tenda tentunya bayar sewa tenda sambil makan rujak serut dan kelapa sebai penghilang dahaga",Bagus
"Saya kesini pada tanggal 12 September 2015, tempatnya terpencil dan benar benar baru hasil swadaya masyarakat desa kutuh dalam mengakses dan mengenalkan spot alam yang luar biasa ini.Saya masuk ke celah bukit dengan jalan urukan bekas membuat celah bukit tsb.....jalanan batu kapur yang cukup 2 mobil dengan pemandangan gersang membuat saya sempat ragu2 akan keindahan pantai tsb.Dan ketika jalan celah bukit tsb belok kekiri...maka terlihat hamparan pantai yang fantastis....spotnya sangat cantik...dan diseblah bukit yang menghadap pantai terdapat 7 rongga yang berisi 7 Pandawa.Karena pantai ini mempunyai spesifik yaitu terdapat border karang di jarak 200 meter dari tepi pantai, maka pantainya dapat dibuat main kano pada saat pantainya surut.Sayang banyak warung penjual minuman dan makanan yang agak kurang tertata, seharusnya pemerintah mengatur dan mengelola spot pantai ini, kalau perlu dibuat Badan Pengeloala sehingga tidak Layu sebelum berkembang.",Bagus
Di sana afa penyewaan ky skoci kcil kuning gtu... dan saya tertarim adabpermainan paralayang jg loh usut punya usut harga main nya skitar 400-500utk kybyanpibter pinter nawar deh ...atau saran saya sewaktu smpe di bandara ambil bnyk brosur wisata yg ada di bandara nti smpe hotel bandingkan mana yg plg murah ... easy tgl tlp mreka besok saya jmput di hotel ada brp yg mo main... nti mreka ontime jemput loh... ga usah pusing kl ke bali... asalkan ada pulsa ada intetnet smua easy.Oya tips lg kl di bali jgn lupa buka groupon cri spa spa yg lg promo atau makan spuasnya heheheheh namanya jg backpacker dmn ada chanel murah bgus disanalah backpacker berada... panda beach awesome membelah bukit bebatuan.... sgt menganggumkan..effort orang orang bali,Bagus
"Pantai yang sangat indah ini memang sudah mulai ramai dikunjungi, namun tips bagi anda yg berkunjung kesini dan memiliki cukup waktu adalah berjalan di pantai hingga hampir ujung dan agak jauh dari keramaian, suasananya masih sepi dan bagus sekali ",Bagus
datangnya pagi ya.. jangan lupa bawa baju ganti.. sewa kursi bayar 100k menjelang tahun baruan :D jd biar tidak rugi datang dari pagi :),Bagus
"Pantainya sangat bagus, ramai pengunjung, banyak yang berjualan makanan di sekitar pantai sehingga tidak perlu takut kelaparan..",Bagus
"Udara yg segar dan pemandangan yg sangat indah cocok berdua2an dengan istri dan keluarga tercinta,melihat maha karya yg luar biasa indah dari masyarakat Bali.",Bagus
"Pantai yang sering disebut pantai rahasia , menawarkan keindahan pantainya yang bisa dilihat diatas tebing dan sangat menawan . terdapat 2 tebing yang sangat besar dan dipahat 5 patung pandawa dan 1 patung dewi kunthi. pantai ini tidak hanya menawarkan keindahan pantainya serta untuk tujuan olahraga air tetapi juga sebagai lahan budidaya rumput laut . lokasinya satu kawasan wisata di area Kuta selatan, Kabupaten Badung, Bali.",Bagus
"Pantai yang menurut saya cukup bersih dan air birunya yang membuat mata terasa segar dan ingin segera nyebur, ombaknya tidak terlalu besar sehinga banyak digunakan oleh wisatawan untuk bermain kano dll ,anak2 cukup senang dengan kondisi pantai yang cukup nyaman untuk bermain dan pasir putihnya yg menyejukan pokoknya sangat rekomen sekali untuk tempat berlibur keluarga",Bagus
"Pantai Pandawa salah satu pantai yang view nya bagus banget, bisa lihat pantai dari tebing. Pantai yang landai jadi enak banget untuk berenang dan water sport. Pantainya bersih banget warnanya biru dan jernih. Betah banget di pantai ini :)",Bagus
"Cobalah ke pantai ini,viewnya sangat bagus,bersihKekuranganya hanya petunjuk jalan yg kurang detail",Bagus
"Pantai yang landai dan bersih cocok untuk foto2, patung2 yang terletak di bebatuan menjadi ciri khas pantai ini. Menikmati jagung bakar dan es kelapa sambil duduk di pinggir pantai adalah kenikmatan tersendiri",Bagus
"Pantainya cantik banget, pasir putih, dangkal jadi enak buat berenang. Bisa canoeing atau mungkin klo berani bisa coba paraseling. Mau makan atau minum disini tersedia warung-warung berjajar rapi.",Bagus
"cantikkknya pantai ini, bisa foto foto di tebing dan juga main canoe. kalo gak mau basah ya minum air kelapa sambil menikmati indahnya pemandangan di sini.",Bagus
